timestamp,Basel Temperature [2 m elevation corrected],Basel Soil Moisture [0-10 cm down]
20230726T1600,20.850529,0.234
20230726T1700,21.000528,0.233
20230726T1800,20.48053,0.233
20230726T1900,19.280529,0.232
20230726T2000,18.05053,0.232
20230726T2100,16.48053,0.232
20230726T2200,15.130529,0.232
20230726T2300,14.780529,0.231
20230727T0000,14.490529,0.231
20230727T0100,13.8005295,0.231
20230727T0200,13.190529,0.231
20230727T0300,12.960529,0.231
20230727T0400,12.720529,0.231
20230727T0500,12.790529,0.231
20230727T0600,14.950529,0.23
20230727T0700,17.260529,0.23
20230727T0800,20.860529,0.23
20230727T0900,23.180529,0.229
20230727T1000,23.990528,0.228
20230727T1100,24.73053,0.227
20230727T1200,25.81053,0.207
20230727T1300,26.70053,0.206
20230727T1400,27.240528,0.205
20230727T1500,27.440529,0.204
20230727T1600,27.420528,0.203
20230727T1700,27.020529,0.202
20230727T1800,26.160528,0.202
20230727T1900,24.530529,0.202
20230727T2000,22.90053,0.202
20230727T2100,21.40053,0.201
20230727T2200,20.000528,0.201
20230727T2300,18.670528,0.201
20230728T0000,17.690529,0.201
20230728T0100,17.330528,0.201
20230728T0200,16.80053,0.201
20230728T0300,17.590528,0.201
20230728T0400,17.500528,0.201
20230728T0500,17.760529,0.202
20230728T0600,20.06053,0.201
20230728T0700,23.490528,0.201
20230728T0800,24.97053,0.201
20230728T0900,25.06053,0.201
20230728T1000,25.88053,0.199
20230728T1100,26.45053,0.199
20230728T1200,24.330528,0.19
20230728T1300,23.420528,0.189
20230728T1400,23.15053,0.189
20230728T1500,23.760529,0.189
20230728T1600,23.48053,0.189
20230728T1700,21.80053,0.19
20230728T1800,21.750528,0.19
20230728T1900,21.250528,0.19
20230728T2000,20.520529,0.19
20230728T2100,19.63053,0.19
20230728T2200,19.30053,0.19
20230728T2300,17.97053,0.19
20230729T0000,17.500528,0.19
20230729T0100,18.05053,0.19
20230729T0200,18.22053,0.19
20230729T0300,17.72053,0.19
20230729T0400,17.95053,0.191
20230729T0500,18.110529,0.191
20230729T0600,19.62053,0.191
20230729T0700,21.530529,0.19
20230729T0800,23.250528,0.19
20230729T0900,23.20053,0.192
20230729T1000,22.780529,0.2
20230729T1100,21.420528,0.209
20230729T1200,22.47053,0.203
20230729T1300,23.32053,0.204
20230729T1400,23.520529,0.205
20230729T1500,23.940529,0.206
20230729T1600,23.860529,0.208
20230729T1700,23.82053,0.21
20230729T1800,23.350529,0.21
20230729T1900,22.21053,0.209
20230729T2000,21.30053,0.209
20230729T2100,20.46053,0.209
20230729T2200,20.280529,0.211
20230729T2300,20.37053,0.211
20230730T0000,19.780529,0.211
20230730T0100,19.62053,0.212
20230730T0200,19.23053,0.214
20230730T0300,18.280529,0.214
20230730T0400,17.840528,0.214
20230730T0500,18.39053,0.214
20230730T0600,19.79053,0.214
20230730T0700,20.000528,0.213
20230730T0800,20.65053,0.213
20230730T0900,21.12053,0.213
20230730T1000,22.46053,0.212
20230730T1100,23.330528,0.211
20230730T1200,24.270529,0.242
20230730T1300,24.780529,0.24
20230730T1400,24.920528,0.238
20230730T1500,24.920528,0.237
20230730T1600,24.440529,0.236
20230730T1700,23.80053,0.235
20230730T1800,22.96053,0.234
20230730T1900,21.350529,0.233
20230730T2000,19.98053,0.233
20230730T2100,19.05053,0.233
20230730T2200,17.670528,0.233
20230730T2300,15.780529,0.233
20230731T0000,15.130529,0.232
20230731T0100,14.450529,0.232
20230731T0200,13.720529,0.232
20230731T0300,13.530529,0.232
20230731T0400,13.720529,0.232
20230731T0500,14.770529,0.232
20230731T0600,16.660528,0.232
20230731T0700,19.860529,0.231
20230731T0800,22.72053,0.231
20230731T0900,23.920528,0.23
20230731T1000,24.97053,0.229
20230731T1100,25.780529,0.228
20230731T1200,24.71053,0.218
20230731T1300,24.660528,0.218
20230731T1400,24.920528,0.217
20230731T1500,25.06053,0.216
20230731T1600,24.930529,0.216
20230731T1700,24.64053,0.215
20230731T1800,24.32053,0.215
20230731T1900,23.21053,0.214
20230731T2000,21.610529,0.214
20230731T2100,21.010529,0.214
20230731T2200,21.530529,0.214
20230731T2300,22.38053,0.213
20230801T0000,22.57053,0.213
20230801T0100,22.660528,0.213
20230801T0200,21.90053,0.213
20230801T0300,20.82053,0.212
20230801T0400,20.190529,0.212
20230801T0500,20.05053,0.212
20230801T0600,20.840528,0.212
20230801T0700,17.840528,0.215
20230801T0800,16.490528,0.263
20230801T0900,18.39053,0.265
20230801T1000,19.12053,0.264
20230801T1100,20.860529,0.263
20230801T1200,19.06053,0.236
20230801T1300,20.770529,0.239
20230801T1400,21.270529,0.238
20230801T1500,21.350529,0.237
20230801T1600,21.490528,0.236
20230801T1700,21.260529,0.235
20230801T1800,20.81053,0.234
20230801T1900,19.910528,0.233
20230801T2000,19.940529,0.233
20230801T2100,19.670528,0.233
20230801T2200,18.90053,0.233
20230801T2300,18.770529,0.232
20230802T0000,17.750528,0.232
20230802T0100,16.850529,0.232
20230802T0200,17.440529,0.232
20230802T0300,18.06053,0.231
20230802T0400,18.06053,0.231
20230802T0500,18.030529,0.231
20230802T0600,19.420528,0.23
20230802T0700,20.56053,0.23
20230802T0800,22.580528,0.229
20230802T0900,25.240528,0.229
20230802T1000,27.110529,0.228
20230802T1100,28.54053,0.227
20230802T1200,29.520529,0.215
20230802T1300,30.000528,0.213
20230802T1400,30.420528,0.212
20230802T1500,30.000528,0.212
20230802T1600,26.72053,0.214
20230802T1700,22.670528,0.216
20230802T1800,22.88053,0.221
20230802T1900,22.530529,0.221
20230802T2000,21.06053,0.221
20230802T2100,20.29053,0.221
20230802T2200,19.47053,0.22
20230802T2300,18.15053,0.22
20230803T0000,17.55053,0.221
20230803T0100,17.12053,0.22
20230803T0200,16.71053,0.22
20230803T0300,16.410528,0.22
20230803T0400,16.06053,0.22
20230803T0500,16.420528,0.219
20230803T0600,17.32053,0.219
20230803T0700,18.32053,0.219
20230803T0800,19.46053,0.218
20230803T0900,20.420528,0.217
20230803T1000,21.490528,0.216
20230803T1100,22.270529,0.215
20230803T1200,21.70053,0.226
20230803T1300,21.740528,0.225
20230803T1400,22.590528,0.224
20230803T1500,22.490528,0.223
20230803T1600,22.270529,0.223
20230803T1700,21.250528,0.222
20230803T1800,20.670528,0.222
20230803T1900,19.410528,0.221
20230803T2000,18.250528,0.221
20230803T2100,16.930529,0.221
20230803T2200,16.010529,0.221
20230803T2300,15.010529,0.221
20230804T0000,14.350529,0.221
20230804T0100,14.040529,0.22
20230804T0200,13.510529,0.22
20230804T0300,13.3005295,0.22
20230804T0400,13.560529,0.221
20230804T0500,14.000529,0.221
20230804T0600,15.170529,0.221
20230804T0700,16.100529,0.221
20230804T0800,15.580529,0.232
20230804T0900,15.090529,0.251
20230804T1000,15.580529,0.253
20230804T1100,16.45053,0.253
20230804T1200,18.21053,0.218
20230804T1300,18.250528,0.219
20230804T1400,18.31053,0.22
20230804T1500,18.20053,0.222
20230804T1600,17.81053,0.227
20230804T1700,16.88053,0.231
20230804T1800,16.73053,0.234
20230804T1900,16.57053,0.238
20230804T2000,16.12053,0.239
20230804T2100,15.630529,0.238
20230804T2200,14.820529,0.238
20230804T2300,14.040529,0.238
20230805T0000,13.380529,0.238
20230805T0100,13.310529,0.238
20230805T0200,13.100529,0.238
20230805T0300,12.880529,0.237
20230805T0400,12.430529,0.237
20230805T0500,12.680529,0.237
20230805T0600,14.070529,0.237
20230805T0700,15.490529,0.237
20230805T0800,16.350529,0.237
20230805T0900,16.72053,0.236
20230805T1000,18.21053,0.236
20230805T1100,19.510529,0.235
20230805T1200,22.20053,0.214
20230805T1300,23.21053,0.213
20230805T1400,23.770529,0.212
20230805T1500,23.910528,0.211
20230805T1600,23.71053,0.211
20230805T1700,22.940529,0.21
20230805T1800,22.12053,0.21
20230805T1900,21.000528,0.209
20230805T2000,20.260529,0.209
20230805T2100,18.340528,0.209
20230805T2200,17.180529,0.209
20230805T2300,16.190529,0.208
20230806T0000,15.200529,0.208
20230806T0100,15.150529,0.208
20230806T0200,15.0505295,0.208
20230806T0300,14.730529,0.208
20230806T0400,14.160529,0.208
20230806T0500,14.080529,0.208
20230806T0600,14.610529,0.208
20230806T0700,15.260529,0.207
20230806T0800,14.140529,0.209
20230806T0900,14.570529,0.208
20230806T1000,16.21053,0.208
20230806T1100,15.970529,0.209
20230806T1200,15.450529,0.214
20230806T1300,16.250528,0.216
20230806T1400,16.990528,0.217
20230806T1500,17.98053,0.218
20230806T1600,17.770529,0.218
20230806T1700,17.64053,0.219
20230806T1800,17.48053,0.221
20230806T1900,16.21053,0.22
20230806T2000,15.820529,0.22
20230806T2100,15.190529,0.22
20230806T2200,15.030529,0.219
20230806T2300,14.3005295,0.219
20230807T0000,13.940529,0.219
20230807T0100,13.510529,0.219
20230807T0200,12.920529,0.219
20230807T0300,12.400529,0.218
20230807T0400,12.420529,0.218
20230807T0500,12.640529,0.218
20230807T0600,13.460529,0.218
20230807T0700,13.620529,0.22
20230807T0800,14.400529,0.222
20230807T0900,15.640529,0.223
20230807T1000,16.850529,0.222
20230807T1100,16.82053,0.222
20230807T1200,17.500528,0.248
20230807T1300,18.05053,0.247
20230807T1400,18.72053,0.246
20230807T1500,19.240528,0.245
20230807T1600,19.45053,0.245
20230807T1700,19.80053,0.244
20230807T1800,19.090528,0.243
20230807T1900,17.82053,0.243
20230807T2000,16.520529,0.243
20230807T2100,15.290529,0.243
20230807T2200,14.790529,0.242
20230807T2300,13.760529,0.242
20230808T0000,12.970529,0.242
20230808T0100,12.840529,0.242
20230808T0200,13.360529,0.241
20230808T0300,13.720529,0.241
20230808T0400,13.3005295,0.241
20230808T0500,13.210529,0.241
20230808T0600,13.820529,0.241
20230808T0700,16.57053,0.241
20230808T0800,19.80053,0.24
20230808T0900,21.760529,0.239
20230808T1000,22.660528,0.238
20230808T1100,23.22053,0.237
20230808T1200,23.270529,0.233
20230808T1300,23.87053,0.232
20230808T1400,24.29053,0.23
20230808T1500,24.48053,0.229
20230808T1600,24.000528,0.228
20230808T1700,23.990528,0.227
20230808T1800,23.15053,0.227
20230808T1900,22.04053,0.226
20230808T2000,21.05053,0.226
20230808T2100,19.830528,0.226
20230808T2200,18.910528,0.226
20230808T2300,18.37053,0.226
20230809T0000,17.88053,0.226
20230809T0100,17.31053,0.225
20230809T0200,17.080528,0.225
20230809T0300,16.840528,0.225
20230809T0400,16.610529,0.225
20230809T0500,17.180529,0.225
20230809T0600,18.410528,0.225
20230809T0700,21.07053,0.224
20230809T0800,23.850529,0.224
20230809T0900,25.22053,0.223
20230809T1000,25.180529,0.222
20230809T1100,24.500528,0.222
20230809T1200,22.830528,0.196
20230809T1300,22.62053,0.196
20230809T1400,23.73053,0.196
20230809T1500,23.920528,0.195
20230809T1600,25.07053,0.194
20230809T1700,25.04053,0.194
20230809T1800,24.280529,0.194
20230809T1900,22.63053,0.194
20230809T2000,21.740528,0.194
20230809T2100,20.740528,0.194
20230809T2200,19.79053,0.194
20230809T2300,18.610529,0.194
20230810T0000,17.82053,0.194
20230810T0100,17.500528,0.194
20230810T0200,17.670528,0.194
20230810T0300,17.580528,0.194
20230810T0400,17.440529,0.194
20230810T0500,17.22053,0.194
20230810T0600,17.840528,0.194
20230810T0700,19.63053,0.194
20230810T0800,22.06053,0.193
20230810T0900,23.860529,0.193
20230810T1000,25.240528,0.193
20230810T1100,26.420528,0.192
20230810T1200,26.770529,0.18
20230810T1300,27.70053,0.179
20230810T1400,28.38053,0.179
20230810T1500,28.81053,0.179
20230810T1600,28.860529,0.178
20230810T1700,28.48053,0.178
20230810T1800,27.81053,0.178
20230810T1900,26.430529,0.178
20230810T2000,24.160528,0.178
20230810T2100,22.04053,0.178
20230810T2200,20.90053,0.178
20230810T2300,19.89053,0.178
20230811T0000,18.740528,0.178
20230811T0100,17.96053,0.178
20230811T0200,17.72053,0.178
20230811T0300,17.490528,0.178
20230811T0400,17.280529,0.178
20230811T0500,17.420528,0.178
20230811T0600,18.40053,0.178
20230811T0700,21.110529,0.178
20230811T0800,23.89053,0.177
20230811T0900,26.100529,0.177
20230811T1000,28.030529,0.177
20230811T1100,29.80053,0.177
20230811T1200,30.000528,0.189
20230811T1300,31.110529,0.188
20230811T1400,31.850529,0.188
20230811T1500,32.17053,0.187
20230811T1600,32.07053,0.187
20230811T1700,31.70053,0.186
20230811T1800,30.940529,0.186
20230811T1900,29.40053,0.186
20230811T2000,27.500528,0.186
20230811T2100,25.31053,0.186
20230811T2200,24.530529,0.186
20230811T2300,24.15053,0.186
20230812T0000,23.500528,0.186
20230812T0100,23.56053,0.186
20230812T0200,23.48053,0.186
20230812T0300,23.13053,0.186
20230812T0400,22.520529,0.186
20230812T0500,22.47053,0.186
20230812T0600,22.80053,0.186
20230812T0700,24.79053,0.186
20230812T0800,26.89053,0.186
20230812T0900,28.71053,0.185
20230812T1000,30.82053,0.185
20230812T1100,31.31053,0.185
20230812T1200,30.80053,0.179
20230812T1300,29.96053,0.18
20230812T1400,31.530529,0.179
20230812T1500,31.740528,0.179
20230812T1600,31.190529,0.178
20230812T1700,30.510529,0.178
20230812T1800,29.440529,0.178
20230812T1900,27.82053,0.178
20230812T2000,27.030529,0.178
20230812T2100,25.770529,0.178
20230812T2200,24.30053,0.178
20230812T2300,24.04053,0.178
20230813T0000,23.670528,0.178
20230813T0100,23.360529,0.178
20230813T0200,22.56053,0.178
20230813T0300,21.82053,0.178
20230813T0400,21.170528,0.178
20230813T0500,21.010529,0.178
20230813T0600,21.830528,0.178
20230813T0700,23.410528,0.178
20230813T0800,25.250528,0.177
20230813T0900,27.30053,0.177
20230813T1000,28.81053,0.177
20230813T1100,30.14053,0.177
20230813T1200,30.080528,0.155
20230813T1300,30.89053,0.154
20230813T1400,30.280529,0.155
20230813T1500,30.850529,0.155
20230813T1600,29.81053,0.155
20230813T1700,29.37053,0.156
20230813T1800,28.80053,0.156
20230813T1900,28.32053,0.156
20230813T2000,26.57053,0.156
20230813T2100,24.010529,0.156
20230813T2200,22.30053,0.156
20230813T2300,21.32053,0.156
20230814T0000,20.600529,0.156
20230814T0100,20.20053,0.156
20230814T0200,19.82053,0.156
20230814T0300,19.760529,0.156
20230814T0400,19.750528,0.156
20230814T0500,19.580528,0.156
20230814T0600,21.05053,0.156
20230814T0700,23.920528,0.156
20230814T0800,26.45053,0.156
20230814T0900,28.72053,0.156
20230814T1000,30.63053,0.156
20230814T1100,32.040527,0.156
20230814T1200,31.860529,0.171
20230814T1300,32.85053,0.17
20230814T1400,33.39053,0.17
20230814T1500,33.68053,0.17
20230814T1600,33.64053,0.169
20230814T1700,33.28053,0.169
20230814T1800,32.68053,0.169
20230814T1900,30.270529,0.169
20230814T2000,27.06053,0.169
20230814T2100,25.81053,0.169
20230814T2200,25.56053,0.169
20230814T2300,25.530529,0.169
20230815T0000,24.740528,0.168
20230815T0100,25.180529,0.168
20230815T0200,25.32053,0.168
20230815T0300,24.37053,0.168
20230815T0400,22.360529,0.168
20230815T0500,21.490528,0.168
20230815T0600,21.65053,0.168
20230815T0700,24.12053,0.168
20230815T0800,26.020529,0.168
20230815T0900,27.82053,0.168
20230815T1000,30.39053,0.168
20230815T1100,32.040527,0.167
20230815T1200,31.81053,0.179
20230815T1300,32.10053,0.179
20230815T1400,32.32053,0.178
20230815T1500,32.42053,0.178
20230815T1600,32.10053,0.177
20230815T1700,31.63053,0.177
20230815T1800,30.96053,0.177
20230815T1900,29.37053,0.177
20230815T2000,27.29053,0.177
20230815T2100,25.80053,0.177
20230815T2200,24.830528,0.177
20230815T2300,23.38053,0.177
20230816T0000,21.910528,0.177
20230816T0100,21.170528,0.177
20230816T0200,20.580528,0.177
20230816T0300,20.20053,0.177
20230816T0400,19.740528,0.177
20230816T0500,19.530529,0.177
20230816T0600,20.920528,0.177
20230816T0700,23.62053,0.176
20230816T0800,26.05053,0.176
20230816T0900,28.20053,0.176
20230816T1000,29.990528,0.176
20230816T1100,31.47053,0.175
20230816T1200,30.490528,0.169
20230816T1300,31.520529,0.169
20230816T1400,32.14053,0.168
20230816T1500,32.400528,0.168
20230816T1600,32.34053,0.168
20230816T1700,31.72053,0.168
20230816T1800,31.29053,0.17
20230816T1900,30.12053,0.169
20230816T2000,28.22053,0.169
20230816T2100,26.190529,0.169
20230816T2200,23.80053,0.169
20230816T2300,22.600529,0.169
20230817T0000,21.79053,0.169
20230817T0100,21.37053,0.169
20230817T0200,21.520529,0.169
20230817T0300,21.29053,0.169
20230817T0400,20.89053,0.169
20230817T0500,20.830528,0.169
20230817T0600,21.95053,0.169
20230817T0700,23.55053,0.169
20230817T0800,25.520529,0.169
20230817T0900,27.340528,0.169
20230817T1000,29.100529,0.169
20230817T1100,30.780529,0.169
20230817T1200,30.82053,0.139
20230817T1300,30.330528,0.139
20230817T1400,31.48053,0.139
20230817T1500,32.26053,0.139
20230817T1600,32.51053,0.139
20230817T1700,32.43053,0.138
20230817T1800,31.45053,0.138
20230817T1900,28.500528,0.138
20230817T2000,26.530529,0.138
20230817T2100,24.920528,0.138
20230817T2200,23.21053,0.138
20230817T2300,22.110529,0.138
20230818T0000,21.180529,0.138
20230818T0100,21.29053,0.138
20230818T0200,20.990528,0.138
20230818T0300,19.31053,0.138
20230818T0400,18.20053,0.138
20230818T0500,18.54053,0.138
20230818T0600,20.170528,0.138
20230818T0700,23.160528,0.138
20230818T0800,26.15053,0.138
20230818T0900,28.840528,0.138
20230818T1000,31.280529,0.138
20230818T1100,32.720528,0.138
20230818T1200,32.49053,0.134
20230818T1300,33.53053,0.134
20230818T1400,34.060528,0.134
20230818T1500,34.26053,0.134
20230818T1600,34.14053,0.134
20230818T1700,33.41053,0.134
20230818T1800,32.12053,0.134
20230818T1900,29.95053,0.134
20230818T2000,27.410528,0.134
20230818T2100,25.15053,0.134
20230818T2200,23.30053,0.134
20230818T2300,22.05053,0.134
20230819T0000,21.70053,0.134
20230819T0100,21.440529,0.134
20230819T0200,20.940529,0.134
20230819T0300,20.31053,0.134
20230819T0400,20.250528,0.134
20230819T0500,21.770529,0.134
20230819T0600,22.88053,0.134
20230819T0700,24.65053,0.134
20230819T0800,27.57053,0.134
20230819T0900,30.05053,0.134
20230819T1000,32.41053,0.134
20230819T1100,33.950527,0.134
20230819T1200,34.50053,0.147
20230819T1300,35.19053,0.146
20230819T1400,35.48053,0.146
20230819T1500,35.59053,0.146
20230819T1600,35.34053,0.146
20230819T1700,34.83053,0.146
20230819T1800,33.76053,0.146
20230819T1900,31.87053,0.146
20230819T2000,30.65053,0.146
20230819T2100,28.95053,0.146
20230819T2200,27.910528,0.146
20230819T2300,27.190529,0.146
20230820T0000,26.72053,0.146
20230820T0100,26.010529,0.146
20230820T0200,25.520529,0.146
20230820T0300,24.920528,0.146
20230820T0400,24.270529,0.146
20230820T0500,23.96053,0.146
20230820T0600,24.100529,0.146
20230820T0700,26.13053,0.146
20230820T0800,28.590528,0.146
20230820T0900,30.940529,0.145
20230820T1000,32.67053,0.145
20230820T1100,33.880527,0.145
20230820T1200,32.150528,0.14
20230820T1300,33.30053,0.14
20230820T1400,34.08053,0.14
20230820T1500,34.42053,0.14
20230820T1600,34.07053,0.14
20230820T1700,33.10053,0.139
20230820T1800,31.530529,0.139
20230820T1900,29.45053,0.139
